Date,Time,TimeStamp,PlantID,Serial Number,CalNumber,Shelter,Side.s,Side,Rep,sRep,LeafSide,Both,gs_mmol.m2.s,Temp_C,RH_leaf,RH_filter
26/09/2018,14:12:57,26/09/2018 14:12,3W 11 AB,LPS1515,2206206,3,W,West,11,A,Abaxial,3-West,308.9,21.5,58.7,29.5
26/09/2018,14:15:16,26/09/2018 14:15,3W 14 AB,LPS1515,2206206,3,W,West,14,A,Abaxial,3-West,89.4,22.5,43.3,22.3
26/09/2018,14:17:22,26/09/2018 14:17,4W 1 AB,LPS1515,2206206,4,W,West,1,A,Abaxial,4-West,29.4,22.9,24.8,12.4
26/09/2018,14:19:10,26/09/2018 14:19,4W 4 AB,LPS1515,2206206,4,W,West,4,A,Abaxial,4-West,111.2,22.6,45.8,22.9
26/09/2018,14:20:41,26/09/2018 14:20,4W 11 AB,LPS1515,2206206,4,W,West,11,A,Abaxial,4-West,67.6,22.6,38.2,19.2
26/09/2018,14:22:31,26/09/2018 14:22,5W 2 AB,LPS1515,2206206,5,W,West,2,A,Abaxial,5-West,27.7,22,24.3,12.4
26/09/2018,14:24:15,26/09/2018 14:24,5W 6 AB,LPS1515,2206206,5,W,West,6,A,Abaxial,5-West,153.6,21.8,52.2,27.9
26/09/2018,14:25:48,26/09/2018 14:25,5W 7 AB,LPS1515,2206206,5,W,West,7,A,Abaxial,5-West,105,22.2,45,22.6
26/09/2018,14:28:00,26/09/2018 14:28,6E 2 AB,LPS1515,2206206,6,E,East,2,A,Abaxial,6-East,90.9,22,42.9,21.6
26/09/2018,14:29:46,26/09/2018 14:29,6E 4 AB,LPS1515,2206206,6,E,East,4,A,Abaxial,6-East,30.3,21.7,25.8,13.2
26/09/2018,14:31:27,26/09/2018 14:31,6E 7 AB,LPS1515,2206206,6,E,East,7,A,Abaxial,6-East,108.7,21.5,45.6,23
26/09/2018,14:33:14,26/09/2018 14:33,6W 1 AB,LPS1515,2206206,6,W,West,1,A,Abaxial,6-West,257.3,21.7,56.8,28.6
26/09/2018,14:35:34,26/09/2018 14:35,6W 13 AB,LPS1515,2206206,6,W,West,13,A,Abaxial,6-West,152.2,21.4,50.2,25.1
26/09/2018,14:37:50,26/09/2018 14:37,6W 16 AB,LPS1515,2206206,6,W,West,16,A,Abaxial,6-West,82.9,21.3,42.2,21.8
3/10/2018,9:00:02,3/10/2018 9:00,1W 6 AB,LPS1515,2206109,1,W,West,6,A,Abaxial,1-West,252.3,24.2,56.6,28.9
3/10/2018,9:02:08,3/10/2018 9:02,1W 13 AB,LPS1515,2206109,1,W,West,13,A,Abaxial,1-West,28.7,23.9,25,13.1
3/10/2018,9:03:35,3/10/2018 9:03,1W 15 AB,LPS1515,2206109,1,W,West,15,A,Abaxial,1-West,192,23.7,53.3,27.1
3/10/2018,9:06:23,3/10/2018 9:06,4W 4 AB,LPS1515,2206109,4,W,West,4,A,Abaxial,4-West,255.9,23,57.1,29.4
3/10/2018,9:15:01,3/10/2018 9:15,4W 1 AB,LPS1515,2206109,4,W,West,1,A,Abaxial,4-West,59.1,22.3,35.5,17.6
3/10/2018,9:16:18,3/10/2018 9:16,4W 11 AB,LPS1515,2206109,4,W,West,11,A,Abaxial,4-West,66.4,22.4,37.6,18.8
3/10/2018,9:18:28,3/10/2018 9:18,6E 2 AB,LPS1515,2206109,6,E,East,2,A,Abaxial,6-East,44.5,22.3,31.2,15.6
3/10/2018,9:19:59,3/10/2018 9:19,6E 4 AB,LPS1515,2206109,6,E,East,4,A,Abaxial,6-East,31.5,22.2,25.1,12.2
3/10/2018,9:21:17,3/10/2018 9:21,6E 7 AB,LPS1515,2206109,6,E,East,7,A,Abaxial,6-East,36.6,22.2,28.1,14.2
16/10/2018,11:46:41,16/10/2018 11:46,1W 6 AB,LPS1515,2407606,1,W,West,6,A,Abaxial,1-West,68.7,27.8,41.9,21.5
16/10/2018,11:47:58,16/10/2018 11:47,1W 13 AB,LPS1515,2407606,1,W,West,13,A,Abaxial,1-West,26.3,28.8,26.5,13.6
16/10/2018,11:49:15,16/10/2018 11:49,1W 15 AB,LPS1515,2407606,1,W,West,15,A,Abaxial,1-West,65.4,29.2,40.9,20.8
16/10/2018,11:51:13,16/10/2018 11:51,2E 1 AB,LPS1515,2407606,2,E,East,1,A,Abaxial,2-East,580,29.2,66,34
16/10/2018,11:53:12,16/10/2018 11:53,2E 4 AB,LPS1515,2407606,2,E,East,4,A,Abaxial,2-East,551.5,29,66,34.5
16/10/2018,11:55:15,16/10/2018 11:55,2E 11 AB,LPS1515,2407606,2,E,East,11,A,Abaxial,2-East,145.7,28.5,53.1,27.7
16/10/2018,11:57:36,16/10/2018 11:57,3E 2 AB,LPS1515,2407606,3,E,East,2,A,Abaxial,3-East,357.2,28.8,64.1,35.4
16/10/2018,11:59:44,16/10/2018 11:59,3E 11 AB,LPS1515,2407606,3,E,East,11,A,Abaxial,3-East,611.4,29.3,66.4,34.3
16/10/2018,12:01:35,16/10/2018 12:01,3E 15 AB,LPS1515,2407606,3,E,East,15,A,Abaxial,3-East,385.1,29.7,63.1,32.7
16/10/2018,12:03:28,16/10/2018 12:03,3W 7 AB,LPS1515,2407606,3,W,West,7,A,Abaxial,3-West,104.8,29.9,48.6,25.4
16/10/2018,12:05:04,16/10/2018 12:05,3W 11 AB,LPS1515,2407606,3,W,West,11,A,Abaxial,3-West,44.3,30,34.3,17.2
16/10/2018,12:06:36,16/10/2018 12:06,3W 14 AB,LPS1515,2407606,3,W,West,14,A,Abaxial,3-West,83.4,30.2,45.3,23.7
16/10/2018,12:08:35,16/10/2018 12:08,4W 1 AB,LPS1515,2407606,4,W,West,1,A,Abaxial,4-West,95.1,30.4,46.5,23.6
16/10/2018,12:09:57,16/10/2018 12:09,4W 4 AB,LPS1515,2407606,4,W,West,4,A,Abaxial,4-West,61.9,30.5,40.3,20.8
16/10/2018,12:11:15,16/10/2018 12:11,4W 11 AB,LPS1515,2407606,4,W,West,11,A,Abaxial,4-West,103.1,30.5,47.9,24.7
16/10/2018,12:13:04,16/10/2018 12:13,5W 2 AB,LPS1515,2407606,5,W,West,2,A,Abaxial,5-West,26.2,30.7,26.5,13.7
16/10/2018,12:14:30,16/10/2018 12:14,5W 7 AB,LPS1515,2407606,5,W,West,7,A,Abaxial,5-West,41.4,30.7,34.4,18.2
16/10/2018,12:16:17,16/10/2018 12:16,5W 6 AB,LPS1515,2407606,5,W,West,6,A,Abaxial,5-West,66.7,30.5,41.2,21
16/10/2018,12:18:22,16/10/2018 12:18,6E 2 AB,LPS1515,2407606,6,E,East,2,A,Abaxial,6-East,46.6,30.1,35.8,18.5
16/10/2018,12:19:29,16/10/2018 12:19,6E 4 AB,LPS1515,2407606,6,E,East,4,A,Abaxial,6-East,23.5,30.1,24.3,12.3
16/10/2018,12:20:37,16/10/2018 12:20,6E 7 AB,LPS1515,2407606,6,E,East,7,A,Abaxial,6-East,28.3,30.7,27.6,14.2
16/10/2018,12:21:42,16/10/2018 12:21,6W 1 AB,LPS1515,2407606,6,W,West,1,A,Abaxial,6-West,226.9,30.9,57.7,29.7
16/10/2018,12:24:51,16/10/2018 12:24,6W 13 AB,LPS1515,2407606,6,W,West,13,A,Abaxial,6-West,27.3,30.6,26.6,13.4
16/10/2018,12:26:10,16/10/2018 12:26,6W 16 AB,LPS1515,2407606,6,W,West,16,A,Abaxial,6-West,35.9,30.4,32.1,17
23/10/2018,14:36:51,23/10/2018 14:36,1W 6 AB,LPS1515,2907908,1,W,West,6,A,Abaxial,1-West,109,33.2,50,26.6
23/10/2018,14:38:33,23/10/2018 14:38,1W 13 AB,LPS1515,2907908,1,W,West,13,A,Abaxial,1-West,212.9,33.6,58.1,30.6
23/10/2018,14:40:00,23/10/2018 14:40,1W 15 AB,LPS1515,2907908,1,W,West,15,A,Abaxial,1-West,363.7,34.2,63.2,33.3
23/10/2018,14:42:14,23/10/2018 14:42,2E 1 AB,LPS1515,2907908,2,E,East,1,A,Abaxial,2-East,458.4,34.9,64.8,33.8
23/10/2018,14:43:37,23/10/2018 14:43,2E 4 AB,LPS1515,2907908,2,E,East,4,A,Abaxial,2-East,440.4,34.9,64.5,33.8
23/10/2018,14:45:09,23/10/2018 14:45,2E 11 AB,LPS1515,2907908,2,E,East,11,A,Abaxial,2-East,105.2,34.9,49.2,25.9
23/10/2018,14:47:28,23/10/2018 14:47,3E 2 AB,LPS1515,2907908,3,E,East,2,A,Abaxial,3-East,364,34.9,62.8,32.7
23/10/2018,14:49:02,23/10/2018 14:49,3E 11 AB,LPS1515,2907908,3,E,East,11,A,Abaxial,3-East,399.9,34.7,62.9,31.7
23/10/2018,14:50:23,23/10/2018 14:50,3E 15 AB,LPS1515,2907908,3,E,East,15,A,Abaxial,3-East,372,34.5,63.6,33.9
23/10/2018,14:52:03,23/10/2018 14:52,3W 7 AB,LPS1515,2907908,3,W,West,7,A,Abaxial,3-West,88.2,34.5,46.4,24.1
23/10/2018,14:53:30,23/10/2018 14:53,3W 11 AB,LPS1515,2907908,3,W,West,11,A,Abaxial,3-West,95.5,34.9,47.6,24.8
23/10/2018,14:54:58,23/10/2018 14:54,3W 14 AB,LPS1515,2907908,3,W,West,14,A,Abaxial,3-West,40.4,35.3,34.4,18.2
23/10/2018,14:57:06,23/10/2018 14:57,4W 1 AB,LPS1515,2907908,4,W,West,1,A,Abaxial,4-West,158.2,35.2,54.4,28.5
23/10/2018,14:58:41,23/10/2018 14:58,4W 4 AB,LPS1515,2907908,4,W,West,4,A,Abaxial,4-West,171.1,34.9,55.1,28.5
23/10/2018,15:00:02,23/10/2018 15:00,4W 11 AB,LPS1515,2907908,4,W,West,11,A,Abaxial,4-West,88.4,35.2,46.7,24.6
23/10/2018,15:02:05,23/10/2018 15:02,5W 2 AB,LPS1515,2907908,5,W,West,2,A,Abaxial,5-West,47.8,35.3,36.9,19.3
23/10/2018,15:03:27,23/10/2018 15:03,5W 6 AB,LPS1515,2907908,5,W,West,6,A,Abaxial,5-West,153.3,35.5,54,28.2
23/10/2018,15:04:43,23/10/2018 15:04,5W 7 AB,LPS1515,2907908,5,W,West,7,A,Abaxial,5-West,35.5,35.7,32.1,16.9
23/10/2018,15:06:26,23/10/2018 15:06,6E 2 AB,LPS1515,2907908,6,E,East,2,A,Abaxial,6-East,224.4,36,58.2,30.4
23/10/2018,15:07:47,23/10/2018 15:07,6E 4 AB,LPS1515,2907908,6,E,East,4,A,Abaxial,6-East,152.2,36.1,54.4,29
23/10/2018,15:09:03,23/10/2018 15:09,6E 7 AB,LPS1515,2907908,6,E,East,7,A,Abaxial,6-East,171.5,36.3,55.4,29.1
23/10/2018,15:10:23,23/10/2018 15:10,6W 1 AB,LPS1515,2907908,6,W,West,1,A,Abaxial,6-West,207.3,36,57.7,30.4
23/10/2018,15:11:42,23/10/2018 15:11,6W 13 AB,LPS1515,2907908,6,W,West,13,A,Abaxial,6-West,42.8,35.8,34.6,17.8
23/10/2018,15:13:00,23/10/2018 15:13,6W 16 AB,LPS1515,2907908,6,W,West,16,A,Abaxial,6-West,47.6,36.1,36.6,19
31/10/2018,12:43:32,31/10/2018 12:43,1W 6 AB,LPS1515,2807307,1,W,West,6,A,Abaxial,1-West,151.9,31.2,53.8,28.9
31/10/2018,12:45:17,31/10/2018 12:45,1W 13 AB,LPS1515,2807307,1,W,West,13,A,Abaxial,1-West,189.7,32,55.6,28.9
31/10/2018,12:46:52,31/10/2018 12:46,1W 15 AB,LPS1515,2807307,1,W,West,15,A,Abaxial,1-West,420.7,32.4,63.3,32.8
31/10/2018,12:49:11,31/10/2018 12:49,2E 1 AB,LPS1515,2807307,2,E,East,1,A,Abaxial,2-East,408.8,32.7,62.5,31.6
31/10/2018,12:50:45,31/10/2018 12:50,2E 4 AB,LPS1515,2807307,2,E,East,4,A,Abaxial,2-East,262.5,33.3,58.9,30.4
31/10/2018,12:52:18,31/10/2018 12:52,2E 11 AB,LPS1515,2807307,2,E,East,11,A,Abaxial,2-East,359.8,33.5,62.2,32.4
31/10/2018,12:54:39,31/10/2018 12:54,3E 2 AB,LPS1515,2807307,3,E,East,2,A,Abaxial,3-East,91.1,33.6,44.9,22.7
31/10/2018,12:56:16,31/10/2018 12:56,3E 11 AB,LPS1515,2807307,3,E,East,11,A,Abaxial,3-East,356.6,33.5,62.1,32.4
31/10/2018,12:57:51,31/10/2018 12:57,3E 15 AB,LPS1515,2807307,3,E,East,15,A,Abaxial,3-East,209.1,33.7,56.4,29.2
31/10/2018,13:00:44,31/10/2018 13:00,3W 7 AB,LPS1515,2807307,3,W,West,7,A,Abaxial,3-West,135.9,33.7,50.9,26.1
31/10/2018,13:02:26,31/10/2018 13:02,3W 11 AB,LPS1515,2807307,3,W,West,11,A,Abaxial,3-West,303.4,33.5,60.3,31.1
31/10/2018,13:04:14,31/10/2018 13:04,3W 14 AB,LPS1515,2807307,3,W,West,14,A,Abaxial,3-West,211.7,33.6,56.6,29.2
31/10/2018,13:06:23,31/10/2018 13:06,4W 1 AB,LPS1515,2807307,4,W,West,1,A,Abaxial,4-West,395.6,34,62.5,31.9
31/10/2018,13:08:10,31/10/2018 13:08,4W 4 AB,LPS1515,2807307,4,W,West,4,A,Abaxial,4-West,272.5,34.2,59.3,30.6
31/10/2018,13:09:52,31/10/2018 13:09,4W 11 AB,LPS1515,2807307,4,W,West,11,A,Abaxial,4-West,304,34,60.7,31.7
31/10/2018,13:12:25,31/10/2018 13:12,5W 2 AB,LPS1515,2807307,5,W,West,2,A,Abaxial,5-West,323.1,34.2,61.4,32.4
31/10/2018,13:14:11,31/10/2018 13:14,5W 6 AB,LPS1515,2807307,5,W,West,6,A,Abaxial,5-West,33.9,34.5,30.1,15.8
31/10/2018,13:15:46,31/10/2018 13:15,5W 7 AB,LPS1515,2807307,5,W,West,7,A,Abaxial,5-West,368.5,34.3,62.5,32.8
31/10/2018,13:18:28,31/10/2018 13:18,6E 2 AB,LPS1515,2807307,6,E,East,2,A,Abaxial,6-East,139.1,33.9,51.5,26.6
31/10/2018,13:20:16,31/10/2018 13:20,6E 4 AB,LPS1515,2807307,6,E,East,4,A,Abaxial,6-East,195.6,33.9,56,29.3
31/10/2018,13:22:59,31/10/2018 13:22,6E 7 AB,LPS1515,2807307,6,E,East,7,A,Abaxial,6-East,61.5,34.1,39.2,20.2
31/10/2018,13:24:55,31/10/2018 13:24,6W 1 AB,LPS1515,2807307,6,W,West,1,A,Abaxial,6-West,59.3,34.4,38.9,20.2
31/10/2018,13:26:49,31/10/2018 13:26,6W 13 AB,LPS1515,2807307,6,W,West,13,A,Abaxial,6-West,297,34.4,60.1,31.1
31/10/2018,13:29:17,31/10/2018 13:29,6W 16 AB,LPS1515,2807307,6,W,West,16,A,Abaxial,6-West,65.3,34.1,39.5,19.7
13/11/2018,15:58:33,13/11/2018 15:58,1W 6 AB,LPS1515,2807307,1,W,West,6,A,Abaxial,1-West,107.2,31.9,52.7,27.7
13/11/2018,16:00:06,13/11/2018 16:00,1W 13,LPS1515,2807307,1,W,West,13,A,Abaxial,1-West,126.6,32.9,55,29.1
13/11/2018,16:01:35,13/11/2018 16:01,1W 15,LPS1515,2807307,1,W,West,15,A,Abaxial,1-West,179.4,33.5,58.8,31
13/11/2018,16:03:38,13/11/2018 16:03,2W 7,LPS1515,2807307,3,W,West,7,A,Abaxial,3-West,101.7,34,51.4,26.5
13/11/2018,16:05:13,13/11/2018 16:05,2W 11,LPS1515,2807307,3,W,West,11,A,Abaxial,3-West,294.9,34.2,63.4,33.4
13/11/2018,16:07:14,13/11/2018 16:07,2W 14,LPS1515,2807307,3,W,West,14,A,Abaxial,3-West,82.6,33.6,49.5,26.4
13/11/2018,16:09:10,13/11/2018 16:09,4W 1,LPS1515,2807307,4,W,West,1,A,Abaxial,4-West,162.6,33.5,56.6,28.6
13/11/2018,16:10:53,13/11/2018 16:10,4W 4,LPS1515,2807307,4,W,West,4,A,Abaxial,4-West,164.9,33.7,57.4,29.8
13/11/2018,16:12:24,13/11/2018 16:12,4W 11,LPS1515,2807307,4,W,West,11,A,Abaxial,4-West,109.3,33.5,52.8,27.6
13/11/2018,16:14:12,13/11/2018 16:14,5W 2,LPS1515,2807307,5,W,West,2,A,Abaxial,5-West,153.8,33.8,56.6,29.4
13/11/2018,16:16:01,13/11/2018 16:16,5W 6,LPS1515,2807307,5,W,West,6,A,Abaxial,5-West,218.6,33.6,60.2,31.1
13/11/2018,16:17:48,13/11/2018 16:17,5W 7,LPS1515,2807307,5,W,West,7,A,Abaxial,5-West,218.2,33.3,60.1,30.9
13/11/2018,16:20:28,13/11/2018 16:20,6E 2,LPS1515,2807307,6,E,East,2,A,Abaxial,6-East,138.9,33.7,55.1,28.2
13/11/2018,16:22:06,13/11/2018 16:22,6E 4,LPS1515,2807307,6,E,East,4,A,Abaxial,6-East,121.2,33.6,54,28.2
13/11/2018,16:23:29,13/11/2018 16:23,6E 7,LPS1515,2807307,6,E,East,7,A,Abaxial,6-East,106.8,33.4,52.1,26.9
13/11/2018,16:25:10,13/11/2018 16:25,6W 1,LPS1515,2807307,6,W,West,1,A,Abaxial,6-West,48.4,33.3,39.8,19.9
13/11/2018,16:26:41,13/11/2018 16:26,6W 13,LPS1515,2807307,6,W,West,13,A,Abaxial,6-West,75.3,32.8,48,25.4
13/11/2018,16:28:21,13/11/2018 16:28,6W 16,LPS1515,2807307,6,W,West,16,A,Abaxial,6-West,126,32.2,53.6,26.9
21/11/2018,14:20:16,21/11/2018 2:20 PM,3W 7,LPS1515,2807907,3,W,West,7,A,Abaxial,3-West,78.5,30.2,45.2,23.9
21/11/2018,14:21:58,21/11/2018 2:21 PM,3W 11,LPS1515,2807907,3,W,West,11,A,Abaxial,3-West,132.6,30.0,52.3,27.2
21/11/2018,14:23:57,21/11/2018 2:23 PM,3W 14,LPS1515,2807907,3,W,West,14,A,Abaxial,3-West,90.5,30.0,46.1,23.2
21/11/2018,14:26:04,21/11/2018 2:26 PM,5W 6,LPS1515,2807907,5,W,West,6,A,Abaxial,5-West,198.1,29.8,57.0,29.6
21/11/2018,14:28:03,21/11/2018 2:28 PM,5W 7,LPS1515,2807907,5,W,West,7,A,Abaxial,5-West,319.2,29.8,61.6,31.6
21/11/2018,14:30:07,21/11/2018 2:30 PM,5W 2,LPS1515,2807907,5,W,West,2,A,Abaxial,5-West,164.6,29.9,55.5,29.5
21/11/2018,14:32:04,21/11/2018 2:32 PM,6W 1,LPS1515,2807907,7,W,West,1,A,Abaxial,7-West,200.3,29.7,57.3,29.8
21/11/2018,14:33:56,21/11/2018 2:33 PM,6W 13,LPS1515,2807907,7,W,West,13,A,Abaxial,7-West,214.3,29.9,58.0,30.2
21/11/2018,14:35:46,21/11/2018 2:35 PM,6W 16,LPS1515,2807907,7,W,West,16,A,Abaxial,7-West,263.3,30.0,60.2,31.5
